COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,ANO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPENO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,201,2010B,90.0,90.0,315,3.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,CEREALES,MAIZ,MAIZ,201,2010B,80.0,80.0,151,1.89,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,201,2010B,70.0,69.0,89,1.3,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,CEREALES,MAIZ,MAIZ,201,2010B,60.0,60.0,120,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,201,2010B,55.0,40.0,60,1.5,0.72,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,CEREALES,MAIZ,MAIZ,201,2010B,53.0,32.0,76,2.38,0.60,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,201,2010B,52.0,52.0,156,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,201,2010B,50.0,50.0,75,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76109,BUENAVENTURA,CEREALES,MAIZ,MAIZ,201,2010B,40.0,40.0,50,1.25,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,201,2010B,40.0,40.0,48,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,CEREALES,MAIZ,MAIZ,201,2010B,39.0,39.0,53,1.36,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,201,2010B,24.0,21.0,45,2.19,0.87,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,201,2010B,23.0,23.0,43,1.91,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,CEREALES,MAIZ,MAIZ,201,2010B,20.0,20.0,28,1.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,201,2010B,20.0,10.0,30,3.0,0.5,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,201,2010B,18.0,18.0,37,2.1,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,201,2010B,17.0,16.0,28,1.75,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,201,2010B,15.0,15.0,45,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,201,2010B,10.0,10.0,15,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,CEREALES,MAIZ,MAIZ,201,2010B,10.0,6.0,7,1.2,0.6,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,201,2010B,8.0,8.0,24,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,201,2010B,7.0,6.0,15,2.65,0.85,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,201,2010B,6.0,6.0,12,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,CEREALES,MAIZ,MAIZ,201,2010B,2.0,2.0,2,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,2011,2011A,205.0,120.0,189,1.58,0.58,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,CEREALES,MAIZ,MAIZ,2011,2011A,199.0,199.0,338,1.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2011,2011A,178.0,154.0,184,1.2,0.86,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2011,2011A,121.0,107.0,138,1.29,0.88,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2011,2011A,120.0,118.0,354,3.0,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,CEREALES,MAIZ,MAIZ,2011,2011A,112.0,89.0,105,1.18,0.79,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,CEREALES,MAIZ,MAIZ,2011,2011A,99.0,79.0,79,1.1,0.79,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2011,2011A,90.0,85.0,298,3.51,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,2011,2011A,90.0,82.0,246,3.0,0.91,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2011,2011A,87.0,79.0,158,2.0,0.90,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2011,2011A,80.0,80.0,128,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,CEREALES,MAIZ,MAIZ,2011,2011A,80.0,80.0,160,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2011,2011A,75.0,75.0,150,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,CEREALES,MAIZ,MAIZ,2011,2011A,70.0,70.0,11,0.16,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,CEREALES,MAIZ,MAIZ,2011,2011A,68.0,35.0,79,2.26,0.51,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,CEREALES,MAIZ,MAIZ,2011,2011A,60.0,60.0,84,1.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,CEREALES,MAIZ,MAIZ,2011,2011A,60.0,60.0,120,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76109,BUENAVENTURA,CEREALES,MAIZ,MAIZ,2011,2011A,45.0,45.0,67,1.51,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2011,2011A,45.0,45.0,89,1.99,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2011,2011A,45.0,45.0,135,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2011,2011A,40.0,40.0,48,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,2011,2011A,40.0,40.0,60,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,CEREALES,MAIZ,MAIZ,2011,2011A,33.0,33.0,44,1.36,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2011,2011A,30.0,30.0,66,2.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2011,2011A,25.0,17.0,26,1.58,0.68,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2011,2011A,25.0,25.0,26,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2011,2011A,20.0,16.0,32,2.0,0.8,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,CEREALES,MAIZ,MAIZ,2011,2011A,18.0,14.0,19,1.4,0.77,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,2011,2011A,15.0,10.0,25,2.5,0.66,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2011,2011A,15.0,15.0,22,1.53,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2011,2011A,11.0,11.0,22,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2011,2011A,10.0,10.0,15,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,CEREALES,MAIZ,MAIZ,2011,2011A,9.0,2.0,3,1.5,0.22,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,2011,2011A,6.0,5.0,16,3.33,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,CEREALES,MAIZ,MAIZ,2011,2011A,5.0,4.0,4,1.0,0.8,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,CEREALES,MAIZ,MAIZ,2011,2011A,3.0,3.0,3,1.33,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,CEREALES,MAIZ,MAIZ,2011,2011B,222.0,222.0,377,1.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,2011,2011B,180.0,180.0,302,1.68,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2011,2011B,131.0,124.0,148,1.2,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2011,2011B,127.0,125.0,250,2.0,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2011,2011B,118.0,118.0,354,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,CEREALES,MAIZ,MAIZ,2011,2011B,100.0,90.0,106,1.18,0.9,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2011,2011B,95.0,85.0,103,1.22,0.89,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2011,2011B,90.0,85.0,297,3.5,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,CEREALES,MAIZ,MAIZ,2011,2011B,85.0,85.0,170,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2011,2011B,80.0,80.0,120,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,CEREALES,MAIZ,MAIZ,2011,2011B,75.0,75.0,90,1.21,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2011,2011B,70.0,69.0,89,1.3,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,CEREALES,MAIZ,MAIZ,2011,2011B,60.0,60.0,120,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2011,2011B,50.0,50.0,80,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,2011,2011B,50.0,50.0,150,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76109,BUENAVENTURA,CEREALES,MAIZ,MAIZ,2011,2011B,40.0,40.0,60,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,CEREALES,MAIZ,MAIZ,2011,2011B,40.0,40.0,63,1.58,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2011,2011B,40.0,40.0,48,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,2011,2011B,40.0,40.0,60,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,CEREALES,MAIZ,MAIZ,2011,2011B,36.0,36.0,48,1.36,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2011,2011B,28.0,25.0,52,2.9,0.89,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,CEREALES,MAIZ,MAIZ,2011,2011B,20.0,20.0,28,1.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2011,2011B,20.0,17.0,28,1.65,0.85,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,2011,2011B,20.0,20.0,50,2.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2011,2011B,20.0,7.0,11,1.7,0.35,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2011,2011B,20.0,10.0,10,1.5,0.5,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,CEREALES,MAIZ,MAIZ,2011,2011B,15.0,12.0,11,0.92,0.8,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2011,2011B,15.0,15.0,22,1.53,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2011,2011B,10.0,10.0,15,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2011,2011B,8.0,8.0,24,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,CEREALES,MAIZ,MAIZ,2011,2011B,7.0,7.0,6,0.86,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,2011,2011B,6.0,5.0,15,3.0,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,CEREALES,MAIZ,MAIZ,2011,2011B,6.0,5.0,5,1.0,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2011,2011B,5.0,5.0,5,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,CEREALES,MAIZ,MAIZ,2011,2011B,3.0,3.0,3,1.33,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,2012,2012A,205.0,205.0,328,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,CEREALES,MAIZ,MAIZ,2012,2012A,199.0,199.0,338,1.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,2012,2012A,160.0,160.0,390,2.44,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,CEREALES,MAIZ,MAIZ,2012,2012A,115.0,101.0,120,1.19,0.87,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2012,2012A,95.0,72.0,86,1.2,0.75,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2012,2012A,90.0,90.0,135,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2012,2012A,90.0,80.0,280,3.5,0.88,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2012,2012A,80.0,80.0,128,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,CEREALES,MAIZ,MAIZ,2012,2012A,68.0,35.0,79,2.26,0.51,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,CEREALES,MAIZ,MAIZ,2012,2012A,60.0,53.0,89,1.68,0.88,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,2012,2012A,50.0,50.0,120,2.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,CEREALES,MAIZ,MAIZ,2012,2012A,40.0,40.0,48,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2012,2012A,40.0,40.0,93,2.34,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2012,2012A,30.0,30.0,66,2.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2012,2012A,30.0,30.0,48,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2012,2012A,25.0,20.0,40,2.0,0.8,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2012,2012A,23.0,20.0,38,1.9,0.86,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,CEREALES,MAIZ,MAIZ,2012,2012A,20.0,20.0,28,1.43,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,2012,2012A,20.0,18.0,32,1.78,0.9,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2012,2012A,20.0,18.0,22,1.23,0.9,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,CEREALES,MAIZ,MAIZ,2012,2012A,18.0,18.0,7,0.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2012,2012A,12.0,10.0,14,1.4,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2012,2012A,11.0,11.0,22,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2012,2012A,9.0,9.0,13,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,2012,2012A,8.0,8.0,16,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,CEREALES,MAIZ,MAIZ,2012,2012A,7.0,7.0,21,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,CEREALES,MAIZ,MAIZ,2012,2012A,7.0,4.0,1,0.4,0.57,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,2012,2012A,6.0,5.0,16,3.3,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,CEREALES,MAIZ,MAIZ,2012,2012A,5.0,5.0,10,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,CEREALES,MAIZ,MAIZ,2012,2012A,5.0,5.0,6,1.3,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,2012,2012A,3.0,3.0,4,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,CEREALES,MAIZ,MAIZ,2012,2012B,222.0,222.0,377,1.7,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,CEREALES,MAIZ,MAIZ,2012,2012B,180.0,180.0,288,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,2012,2012B,136.0,136.0,326,2.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,2012,2012B,130.0,125.0,375,3.0,0.96,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,2012,2012B,127.0,125.0,250,2.0,0.98,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,CEREALES,MAIZ,MAIZ,2012,2012B,100.0,100.0,240,2.4,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,CEREALES,MAIZ,MAIZ,2012,2012B,95.0,95.0,111,1.17,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,2012,2012B,90.0,85.0,297,3.5,0.94,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,CEREALES,MAIZ,MAIZ,2012,2012B,62.0,62.0,93,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,2012,2012B,50.0,50.0,80,1.6,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,CEREALES,MAIZ,MAIZ,2012,2012B,50.0,46.0,56,1.22,0.92,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2012,2012B,42.0,37.0,44,1.2,0.88,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76109,BUENAVENTURA,CEREALES,MAIZ,MAIZ,2012,2012B,40.0,40.0,60,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,CEREALES,MAIZ,MAIZ,2012,2012B,40.0,40.0,63,1.58,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,2012,2012B,40.0,40.0,93,2.34,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,CEREALES,MAIZ,MAIZ,2012,2012B,35.0,35.0,63,1.8,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,CEREALES,MAIZ,MAIZ,2012,2012B,33.0,10.0,12,1.2,0.30,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,2012,2012B,30.0,25.0,50,2.0,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,CEREALES,MAIZ,MAIZ,2012,2012B,28.0,28.0,38,1.36,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,CEREALES,MAIZ,MAIZ,2012,2012B,27.0,23.0,43,1.87,0.85,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,2012,2012B,24.0,20.0,30,1.5,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,2012,2012B,23.0,23.0,43,1.9,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,CEREALES,MAIZ,MAIZ,2012,2012B,20.0,17.0,37,2.2,0.85,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,2012,2012B,20.0,20.0,50,2.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,2012,2012B,18.0,18.0,32,1.83,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,CEREALES,MAIZ,MAIZ,2012,2012B,10.0,10.0,12,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,CEREALES,MAIZ,MAIZ,2012,2012B,8.0,8.0,24,3.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,2012,2012B,7.0,7.0,10,1.5,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,2012,2012B,6.0,5.0,15,3.0,0.83,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,CEREALES,MAIZ,MAIZ,2012,2012B,5.0,5.0,10,2.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,CEREALES,MAIZ,MAIZ,2012,2012B,5.0,5.0,6,1.3,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,2012,2012B,5.0,5.0,5,1.0,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,CEREALES,MAIZ,MAIZ,2012,2012B,5.0,3.0,1,0.4,0.6,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,CEREALES,MAIZ,MAIZ,2012,2012B,3.0,3.0,3,1.3,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,2013,2013A,195.0,195.0,234,1.2,1.0,GRANO SECO,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,CEREALES,MAIZ,MAIZ,2013,2013A,193.0,193.0,386,2.0,1.0,GRANO SECO,TRANSITORIO
