COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,AÑO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPEÑO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
68,SANTANDER,6882,TONA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,10.0,9.0,10,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,9.0,9.0,13,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68895,ZAPATOCA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,9.0,9.0,12,1.4,1.4,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,8.0,8.0,5,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,8.0,7.0,7,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,8,1.7,1.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68169,CHARTA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,4,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68327,GUEPSA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,2,0.53,0.53,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,10,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,5.0,5.0,6,1.35,1.35,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,3.0,3.0,6,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,3.0,3.0,3,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,2.0,2.0,2,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,2.0,2.0,2,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,2.0,2.0,1,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,LEGUMINOSAS,FRIJOL,FRIJOL,2011,2011B,1.0,1.0,1,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,711.0,642.0,642,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,618.0,518.0,310,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68468,MOLAGAVITA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,300.0,293.0,383,1.31,1.31,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,250.0,230.0,276,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,190.0,170.0,255,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,129.0,125.0,125,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,128.0,120.0,144,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68615,RIONEGRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,100.0,100.0,105,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,70.0,70.0,91,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68464,MOGOTES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,60.0,30.0,39,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68705,SANTA BARBARA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,57.0,54.0,23,0.44,0.44,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,47.0,47.0,94,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68682,SAN JOAQUIN,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,45.0,43.0,34,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,28.0,27.0,51,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,24.0,21.0,42,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,24.0,24.0,24,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,20.0,18.0,28,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,20.0,18.0,27,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68895,ZAPATOCA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,16.0,16.0,16,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68318,GUACA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,15.0,15.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,14.0,9.0,13,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,11.0,8.0,8,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68572,PUENTE NACIONAL,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,11.0,11.0,13,1.25,1.25,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,10.0,10.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,10.0,8.0,10,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,9.0,8.0,6,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68397,LA PAZ,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,8.0,8.0,16,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,6.0,6.0,12,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,6.0,6.0,9,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,6.0,6.0,12,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,5.0,5.0,7,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,5.0,5.0,6,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,3.0,3.0,3,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012A,2.0,2.0,3,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,720.0,650.0,650,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,660.0,550.0,605,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,350.0,345.0,327,0.95,0.95,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,317.0,255.0,204,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,184.0,180.0,216,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68468,MOLAGAVITA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,150.0,148.0,148,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68179,CHIPATA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,125.0,125.0,125,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,106.0,100.0,100,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68266,ENCISO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,80.0,70.0,49,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,70.0,70.0,105,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,65.0,65.0,84,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,51.0,51.0,102,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68615,RIONEGRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,50.0,50.0,48,0.96,0.96,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,50.0,44.0,52,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6892,BETULIA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,38.0,38.0,23,0.63,0.63,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,36.0,34.0,34,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,BARBOSA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,30.0,30.0,31,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,30.0,29.0,55,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,25.0,20.0,36,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,22.0,20.0,32,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,20.0,16.0,32,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6837,JORDAN,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,20.0,20.0,15,0.77,0.77,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,20.0,10.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68425,MACARAVITA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,18.0,18.0,18,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68895,ZAPATOCA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,18.0,18.0,18,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68207,CONCEPCION,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,17.0,17.0,21,1.24,1.24,GRANO SECO,TRANSITORIO
68,SANTANDER,68101,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,13.0,12.0,12,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,13.0,12.0,7,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,10.0,8.0,13,1.7,1.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68572,PUENTE NACIONAL,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,10.0,10.0,15,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,10.0,9.0,10,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6813,AGUADA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,10.0,9.0,6,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,8.0,8.0,14,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68162,CERRITO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,8.0,7.0,9,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,6832,GUADALUPE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,8.0,7.0,7,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,7.0,7.0,10,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,6.0,6.0,10,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,5.0,5.0,4,0.84,0.84,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,5.0,5.0,5,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,5.0,5.0,10,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,5.0,5.0,6,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,4.0,4.0,6,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,4.0,4.0,4,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,3.0,3.0,3,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68755,SOCORRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,3.0,2.0,1,0.5,0.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68169,CHARTA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,2.0,2.0,1,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68271,FLORIAN,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,2.0,2.0,1,0.5,0.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,2.0,2.0,1,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,2.0,1.0,0,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,LEGUMINOSAS,FRIJOL,FRIJOL,2012,2012B,1.0,1.0,1,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,550.0,540.0,540,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,390.0,375.0,337,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68468,MOLAGAVITA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,300.0,293.0,293,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,300.0,290.0,319,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,300.0,290.0,290,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,290.0,270.0,270,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68266,ENCISO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,275.0,270.0,216,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,200.0,200.0,300,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,145.0,145.0,174,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,140.0,140.0,168,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,135.0,135.0,135,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68207,CONCEPCION,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,100.0,80.0,96,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68615,RIONEGRO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,100.0,50.0,60,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,75.0,50.0,65,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68705,SANTA BARBARA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,52.0,50.0,52,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,47.0,43.0,86,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,BARBOSA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,45.0,45.0,63,1.4,1.4,GRANO SECO,TRANSITORIO
68,SANTANDER,68682,SAN JOAQUIN,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,45.0,43.0,34,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,30.0,29.0,20,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68464,MOGOTES,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,25.0,17.0,23,1.4,1.4,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,24.0,24.0,24,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68572,PUENTE NACIONAL,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,24.0,19.0,15,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68755,SOCORRO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,20.0,20.0,22,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68101,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,19.0,16.0,16,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,18.0,12.0,7,0.63,0.63,GRANO SECO,TRANSITORIO
68,SANTANDER,6837,JORDAN,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,15.0,12.0,7,0.63,0.63,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,15.0,15.0,18,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,15.0,13.0,16,1.25,1.25,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,15.0,13.0,16,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,13.0,13.0,23,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,12.0,11.0,7,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68169,CHARTA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,11.0,11.0,6,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,10.0,8.0,4,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,10.0,10.0,11,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,10.0,9.0,6,0.71,0.71,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,10.0,10.0,11,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,6832,GUADALUPE,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,9.0,8.0,8,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,8.0,4.0,6,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,8.0,8.0,6,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,7.0,7.0,4,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,6.0,6.0,6,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,6.0,6.0,9,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68397,LA PAZ,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,6.0,5.0,3,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,5.0,4.0,8,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68327,GUEPSA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,5.0,5.0,3,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,5.0,5.0,7,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,5.0,5.0,3,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,5.0,5.0,3,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,5.0,5.0,3,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,3.0,3.0,2,0.7,0.7,GRANO SECO,TRANSITORIO
68,SANTANDER,6813,AGUADA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,2.0,2.0,1,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,682,ALBANIA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,2.0,2.0,1,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68132,CALIFORNIA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013A,2.0,2.0,1,0.6,0.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013B,660.0,510.0,510,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013B,400.0,400.0,480,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013B,350.0,350.0,350,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013B,317.0,317.0,253,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,LEGUMINOSAS,FRIJOL,FRIJOL,2013,2013B,184.0,180.0,216,1.2,1.2,GRANO SECO,TRANSITORIO
